id,case,template,whole,digit,zeros,control,layer,model,revision,hard_margin,patched_margin,margin_effect,hard_correct,patched_correct,patched_token_count
causal-gen-017,17,relation_statements,118,7,2,easy_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,22.625,22.875,0.25,True,True,5
causal-gen-017,17,relation_statements,118,7,2,donor_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,22.625,22.75,0.125,True,True,7
causal-gen-017,17,relation_statements,118,7,2,donor_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,22.625,22.625,0.0,True,True,5
causal-gen-018,18,relation_statements,119,8,2,easy_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,22.0,23.25,1.25,True,True,7
causal-gen-018,18,relation_statements,119,8,2,easy_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,22.0,22.875,0.875,True,True,5
causal-gen-018,18,relation_statements,119,8,2,donor_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,22.0,22.0,0.0,True,True,7
causal-gen-018,18,relation_statements,119,8,2,donor_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,22.0,-27.75,-49.75,True,False,5
causal-gen-018,18,relation_statements,119,8,2,easy_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,22.0,22.125,0.125,True,True,7
causal-gen-018,18,relation_statements,119,8,2,easy_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,22.0,22.125,0.125,True,True,5
causal-gen-018,18,relation_statements,119,8,2,donor_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,22.0,22.0,0.0,True,True,7
causal-gen-018,18,relation_statements,119,8,2,donor_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,22.0,21.875,-0.125,True,True,5
causal-gen-019,19,relation_statements,120,9,2,easy_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,19.75,22.375,2.625,True,True,7
causal-gen-019,19,relation_statements,120,9,2,easy_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,19.75,22.5,2.75,True,True,5
causal-gen-019,19,relation_statements,120,9,2,donor_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,19.75,19.75,0.0,True,True,7
causal-gen-019,19,relation_statements,120,9,2,donor_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,19.75,-28.25,-48.0,True,False,5
causal-gen-019,19,relation_statements,120,9,2,easy_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,19.75,19.875,0.125,True,True,7
causal-gen-019,19,relation_statements,120,9,2,easy_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,19.75,20.0,0.25,True,True,5
causal-gen-019,19,relation_statements,120,9,2,donor_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,19.75,20.0,0.25,True,True,7
causal-gen-019,19,relation_statements,120,9,2,donor_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,19.75,20.25,0.5,True,True,5
causal-gen-020,20,relation_statements,121,0,3,easy_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.125,25.0,-0.125,True,True,8
causal-gen-020,20,relation_statements,121,0,3,easy_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.125,25.0,-0.125,True,True,5
causal-gen-020,20,relation_statements,121,0,3,donor_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.125,25.125,0.0,True,True,8
causal-gen-020,20,relation_statements,121,0,3,donor_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.125,-21.375,-46.5,True,False,5
causal-gen-020,20,relation_statements,121,0,3,easy_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.125,23.5,-1.625,True,True,8
causal-gen-020,20,relation_statements,121,0,3,easy_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.125,25.125,0.0,True,True,5
causal-gen-020,20,relation_statements,121,0,3,donor_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.125,25.125,0.0,True,True,8
causal-gen-020,20,relation_statements,121,0,3,donor_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.125,24.875,-0.25,True,True,5
causal-gen-021,21,relation_statements,122,1,3,easy_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,23.0,23.25,0.25,True,True,8
causal-gen-021,21,relation_statements,122,1,3,easy_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,23.0,23.625,0.625,True,True,5
causal-gen-021,21,relation_statements,122,1,3,donor_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,23.0,23.0,0.0,True,True,8
causal-gen-021,21,relation_statements,122,1,3,donor_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,23.0,-18.5,-41.5,True,False,5
causal-gen-021,21,relation_statements,122,1,3,easy_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,23.0,22.625,-0.375,True,True,8
causal-gen-021,21,relation_statements,122,1,3,easy_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,23.0,22.625,-0.375,True,True,5
causal-gen-021,21,relation_statements,122,1,3,donor_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,23.0,22.625,-0.375,True,True,8
causal-gen-021,21,relation_statements,122,1,3,donor_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,23.0,22.375,-0.625,True,True,5
causal-gen-022,22,relation_statements,123,2,3,easy_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.75,25.125,0.375,True,True,8
causal-gen-022,22,relation_statements,123,2,3,easy_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.75,24.875,0.125,True,True,5
causal-gen-022,22,relation_statements,123,2,3,donor_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.75,24.75,0.0,True,True,8
causal-gen-022,22,relation_statements,123,2,3,donor_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.75,-12.0,-36.75,True,False,5
causal-gen-022,22,relation_statements,123,2,3,easy_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.75,24.75,0.0,True,True,8
causal-gen-022,22,relation_statements,123,2,3,easy_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.75,24.875,0.125,True,True,5
causal-gen-022,22,relation_statements,123,2,3,donor_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.75,25.125,0.375,True,True,8
causal-gen-022,22,relation_statements,123,2,3,donor_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.75,24.75,0.0,True,True,5
causal-gen-023,23,relation_statements,124,3,3,easy_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.5,24.75,0.25,True,True,8
causal-gen-023,23,relation_statements,124,3,3,easy_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.5,24.625,0.125,True,True,5
causal-gen-023,23,relation_statements,124,3,3,donor_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.5,24.5,0.0,True,True,8
causal-gen-023,23,relation_statements,124,3,3,donor_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.5,-19.875,-44.375,True,False,5
causal-gen-023,23,relation_statements,124,3,3,easy_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.5,23.25,-1.25,True,True,8
causal-gen-023,23,relation_statements,124,3,3,easy_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.5,23.0,-1.5,True,True,5
causal-gen-023,23,relation_statements,124,3,3,donor_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.5,24.625,0.125,True,True,8
causal-gen-023,23,relation_statements,124,3,3,donor_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.5,24.375,-0.125,True,True,5
causal-gen-024,24,relation_statements,125,4,3,easy_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.375,24.875,0.5,True,True,8
causal-gen-024,24,relation_statements,125,4,3,easy_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.375,24.75,0.375,True,True,5
causal-gen-024,24,relation_statements,125,4,3,donor_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.375,24.375,0.0,True,True,8
causal-gen-024,24,relation_statements,125,4,3,donor_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.375,-18.375,-42.75,True,False,5
causal-gen-024,24,relation_statements,125,4,3,easy_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.375,24.75,0.375,True,True,8
causal-gen-024,24,relation_statements,125,4,3,easy_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.375,24.625,0.25,True,True,5
causal-gen-024,24,relation_statements,125,4,3,donor_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.375,24.625,0.25,True,True,8
causal-gen-024,24,relation_statements,125,4,3,donor_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.375,24.75,0.375,True,True,5
causal-gen-025,25,relation_statements,126,5,3,easy_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.75,25.625,-0.125,True,True,8
causal-gen-025,25,relation_statements,126,5,3,easy_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.75,25.625,-0.125,True,True,5
causal-gen-025,25,relation_statements,126,5,3,donor_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.75,25.75,0.0,True,True,8
causal-gen-025,25,relation_statements,126,5,3,donor_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.75,-20.375,-46.125,True,False,5
causal-gen-025,25,relation_statements,126,5,3,easy_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.75,25.75,0.0,True,True,8
causal-gen-025,25,relation_statements,126,5,3,easy_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.75,26.0,0.25,True,True,5
causal-gen-025,25,relation_statements,126,5,3,donor_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.75,25.625,-0.125,True,True,8
causal-gen-025,25,relation_statements,126,5,3,donor_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.75,26.0,0.25,True,True,5
causal-gen-026,26,relation_statements,127,6,3,easy_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.25,25.0,-0.25,True,True,8
causal-gen-026,26,relation_statements,127,6,3,easy_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.25,25.125,-0.125,True,True,5
causal-gen-026,26,relation_statements,127,6,3,donor_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.25,25.25,0.0,True,True,8
causal-gen-026,26,relation_statements,127,6,3,donor_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.25,-16.5,-41.75,True,False,5
causal-gen-026,26,relation_statements,127,6,3,easy_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.25,24.125,-1.125,True,True,8
causal-gen-026,26,relation_statements,127,6,3,easy_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.25,25.125,-0.125,True,True,5
causal-gen-026,26,relation_statements,127,6,3,donor_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.25,25.25,0.0,True,True,8
causal-gen-026,26,relation_statements,127,6,3,donor_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.25,25.25,0.0,True,True,5
causal-gen-027,27,relation_statements,128,7,3,easy_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,23.625,23.5,-0.125,True,True,8
causal-gen-027,27,relation_statements,128,7,3,easy_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,23.625,23.875,0.25,True,True,5
causal-gen-027,27,relation_statements,128,7,3,donor_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,23.625,23.625,0.0,True,True,8
causal-gen-027,27,relation_statements,128,7,3,donor_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,23.625,-20.5,-44.125,True,False,5
causal-gen-027,27,relation_statements,128,7,3,easy_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,23.625,24.5,0.875,True,True,8
causal-gen-027,27,relation_statements,128,7,3,easy_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,23.625,23.875,0.25,True,True,5
causal-gen-027,27,relation_statements,128,7,3,donor_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,23.625,23.625,0.0,True,True,8
causal-gen-027,27,relation_statements,128,7,3,donor_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,23.625,23.75,0.125,True,True,5
causal-gen-028,28,relation_statements,129,8,3,easy_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.25,24.25,0.0,True,True,8
causal-gen-028,28,relation_statements,129,8,3,easy_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.25,24.5,0.25,True,True,5
causal-gen-028,28,relation_statements,129,8,3,donor_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.25,24.25,0.0,True,True,8
causal-gen-028,28,relation_statements,129,8,3,donor_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.25,-26.625,-50.875,True,False,5
causal-gen-028,28,relation_statements,129,8,3,easy_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.25,24.25,0.0,True,True,8
causal-gen-028,28,relation_statements,129,8,3,easy_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.25,24.375,0.125,True,True,5
causal-gen-028,28,relation_statements,129,8,3,donor_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.25,24.625,0.375,True,True,8
causal-gen-028,28,relation_statements,129,8,3,donor_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.25,24.375,0.125,True,True,5
causal-gen-029,29,relation_statements,130,9,3,easy_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,22.25,23.625,1.375,True,True,8
causal-gen-029,29,relation_statements,130,9,3,easy_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,22.25,23.75,1.5,True,True,5
causal-gen-029,29,relation_statements,130,9,3,donor_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,22.25,22.25,0.0,True,True,8
causal-gen-029,29,relation_statements,130,9,3,donor_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,22.25,-27.75,-50.0,True,False,5
causal-gen-029,29,relation_statements,130,9,3,easy_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,22.25,22.375,0.125,True,True,8
causal-gen-029,29,relation_statements,130,9,3,easy_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,22.25,22.5,0.25,True,True,5
causal-gen-029,29,relation_statements,130,9,3,donor_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,22.25,22.375,0.125,True,True,8
causal-gen-029,29,relation_statements,130,9,3,donor_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,22.25,22.5,0.25,True,True,5
causal-gen-030,30,relation_statements,131,0,4,easy_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.5,25.5,0.0,True,True,9
causal-gen-030,30,relation_statements,131,0,4,easy_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.5,25.625,0.125,True,True,5
causal-gen-030,30,relation_statements,131,0,4,donor_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.5,25.5,0.0,True,True,9
causal-gen-030,30,relation_statements,131,0,4,donor_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.5,-21.5,-47.0,True,False,5
causal-gen-030,30,relation_statements,131,0,4,easy_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.5,25.25,-0.25,True,True,9
causal-gen-030,30,relation_statements,131,0,4,easy_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.5,25.25,-0.25,True,True,5
causal-gen-030,30,relation_statements,131,0,4,donor_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.5,25.375,-0.125,True,True,9
causal-gen-030,30,relation_statements,131,0,4,donor_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,25.5,25.25,-0.25,True,True,5
causal-gen-031,31,relation_statements,132,1,4,easy_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,23.75,24.25,0.5,True,True,9
causal-gen-031,31,relation_statements,132,1,4,easy_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,23.75,24.75,1.0,True,True,5
causal-gen-031,31,relation_statements,132,1,4,donor_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,23.75,23.75,0.0,True,True,9
causal-gen-031,31,relation_statements,132,1,4,donor_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,23.75,-18.25,-42.0,True,False,5
causal-gen-031,31,relation_statements,132,1,4,easy_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,23.75,19.75,-4.0,True,True,9
causal-gen-031,31,relation_statements,132,1,4,easy_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,23.75,21.125,-2.625,True,True,5
causal-gen-031,31,relation_statements,132,1,4,donor_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,23.75,23.75,0.0,True,True,9
causal-gen-031,31,relation_statements,132,1,4,donor_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,23.75,24.0,0.25,True,True,5
causal-gen-032,32,relation_statements,133,2,4,easy_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.25,24.25,0.0,True,True,9
causal-gen-032,32,relation_statements,133,2,4,easy_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.25,24.5,0.25,True,True,5
causal-gen-032,32,relation_statements,133,2,4,donor_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.25,24.25,0.0,True,True,9
causal-gen-032,32,relation_statements,133,2,4,donor_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.25,-17.5,-41.75,True,False,5
causal-gen-032,32,relation_statements,133,2,4,easy_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.25,22.75,-1.5,True,True,9
causal-gen-032,32,relation_statements,133,2,4,easy_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.25,24.375,0.125,True,True,5
causal-gen-032,32,relation_statements,133,2,4,donor_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.25,24.5,0.25,True,True,9
causal-gen-032,32,relation_statements,133,2,4,donor_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.25,24.25,0.0,True,True,5
causal-gen-033,33,relation_statements,134,3,4,easy_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.0,24.25,0.25,True,True,9
causal-gen-033,33,relation_statements,134,3,4,easy_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.0,24.75,0.75,True,True,5
causal-gen-033,33,relation_statements,134,3,4,donor_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.0,24.0,0.0,True,True,9
causal-gen-033,33,relation_statements,134,3,4,donor_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.0,-20.25,-44.25,True,False,5
causal-gen-033,33,relation_statements,134,3,4,easy_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.0,21.875,-2.125,True,True,9
causal-gen-033,33,relation_statements,134,3,4,easy_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.0,23.625,-0.375,True,True,5
causal-gen-033,33,relation_statements,134,3,4,donor_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.0,23.75,-0.25,True,True,9
causal-gen-033,33,relation_statements,134,3,4,donor_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.0,24.0,0.0,True,True,5
causal-gen-034,34,relation_statements,135,4,4,easy_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.375,25.0,0.625,True,True,9
causal-gen-034,34,relation_statements,135,4,4,easy_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.375,25.125,0.75,True,True,5
causal-gen-034,34,relation_statements,135,4,4,donor_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.375,24.375,0.0,True,True,9
causal-gen-034,34,relation_statements,135,4,4,donor_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.375,-19.875,-44.25,True,False,5
causal-gen-034,34,relation_statements,135,4,4,easy_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.375,22.75,-1.625,True,True,9
causal-gen-034,34,relation_statements,135,4,4,easy_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.375,24.5,0.125,True,True,5
causal-gen-034,34,relation_statements,135,4,4,donor_padded_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.375,24.25,-0.125,True,True,9
causal-gen-034,34,relation_statements,135,4,4,donor_short_random,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,24.375,24.5,0.125,True,True,5
causal-gen-035,35,relation_statements,136,5,4,easy_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,26.0,25.5,-0.5,True,True,9
causal-gen-035,35,relation_statements,136,5,4,easy_short_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,26.0,25.75,-0.25,True,True,5
causal-gen-035,35,relation_statements,136,5,4,donor_padded_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,26.0,26.0,0.0,True,True,9
