id,case,template,whole,digit,zeros,control,layer,model,revision,template_mode,sequence_length,numeral_token_count,hard_margin,easy_margin,donor_margin,patched_margin,margin_effect,hard_correct,patched_correct,target_positions,source_positions,random_positions
causal-gen-023,23,relation_statements,124,3,3,donor_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,4.75,10.3125,-6.375,-6.25,-11.0,True,False,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[68, 6, 67, 5, 73, 56, 62, 69, 84, 48, 35, 32, 74]"
causal-gen-023,23,relation_statements,124,3,3,donor_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,4.75,10.3125,-6.375,5.0,0.25,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[68, 6, 67, 5, 73, 56, 62, 69, 84, 48, 35, 32, 74]","[68, 6, 67, 5, 73, 56, 62, 69, 84, 48, 35, 32, 74]"
causal-gen-023,23,relation_statements,124,3,3,donor_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,4.75,10.3125,-6.375,5.0,0.25,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]",[85],"[68, 6, 67, 5, 73, 56, 62, 69, 84, 48, 35, 32, 74]"
causal-gen-024,24,relation_statements,125,4,3,easy_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,5.625,10.5,-6.25,6.125,0.5,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[34, 35, 36, 37, 38, 39, 40, 41, 24, 25, 26, 27, 28]","[43, 79, 14, 2, 50, 7, 70, 12, 3, 20, 63, 4, 59]"
causal-gen-024,24,relation_statements,125,4,3,easy_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,5.625,10.5,-6.25,5.75,0.125,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[43, 79, 14, 2, 50, 7, 70, 12, 3, 20, 63, 4, 59]","[43, 79, 14, 2, 50, 7, 70, 12, 3, 20, 63, 4, 59]"
causal-gen-024,24,relation_statements,125,4,3,easy_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,5.625,10.5,-6.25,5.625,0.0,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]",[85],"[43, 79, 14, 2, 50, 7, 70, 12, 3, 20, 63, 4, 59]"
causal-gen-024,24,relation_statements,125,4,3,donor_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,5.625,10.5,-6.25,-6.25,-11.875,True,False,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[43, 79, 14, 2, 50, 7, 70, 12, 3, 20, 63, 4, 59]"
causal-gen-024,24,relation_statements,125,4,3,donor_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,5.625,10.5,-6.25,5.625,0.0,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[43, 79, 14, 2, 50, 7, 70, 12, 3, 20, 63, 4, 59]","[43, 79, 14, 2, 50, 7, 70, 12, 3, 20, 63, 4, 59]"
causal-gen-024,24,relation_statements,125,4,3,donor_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,5.625,10.5,-6.25,5.75,0.125,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]",[85],"[43, 79, 14, 2, 50, 7, 70, 12, 3, 20, 63, 4, 59]"
causal-gen-025,25,relation_statements,126,5,3,easy_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,5.75,10.625,-6.625,8.125,2.375,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[34, 35, 36, 37, 38, 39, 40, 41, 24, 25, 26, 27, 28]","[65, 60, 76, 5, 48, 70, 55, 35, 8, 78, 12, 47, 82]"
causal-gen-025,25,relation_statements,126,5,3,easy_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,5.75,10.625,-6.625,5.125,-0.625,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[65, 60, 76, 5, 48, 70, 55, 35, 8, 78, 12, 47, 82]","[65, 60, 76, 5, 48, 70, 55, 35, 8, 78, 12, 47, 82]"
causal-gen-025,25,relation_statements,126,5,3,easy_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,5.75,10.625,-6.625,5.75,0.0,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]",[85],"[65, 60, 76, 5, 48, 70, 55, 35, 8, 78, 12, 47, 82]"
causal-gen-025,25,relation_statements,126,5,3,donor_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,5.75,10.625,-6.625,-6.625,-12.375,True,False,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[65, 60, 76, 5, 48, 70, 55, 35, 8, 78, 12, 47, 82]"
causal-gen-025,25,relation_statements,126,5,3,donor_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,5.75,10.625,-6.625,5.75,0.0,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[65, 60, 76, 5, 48, 70, 55, 35, 8, 78, 12, 47, 82]","[65, 60, 76, 5, 48, 70, 55, 35, 8, 78, 12, 47, 82]"
causal-gen-025,25,relation_statements,126,5,3,donor_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,5.75,10.625,-6.625,5.875,0.125,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]",[85],"[65, 60, 76, 5, 48, 70, 55, 35, 8, 78, 12, 47, 82]"
causal-gen-026,26,relation_statements,127,6,3,easy_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,5.5,10.3125,-6.75,6.25,0.75,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[34, 35, 36, 37, 38, 39, 40, 41, 24, 25, 26, 27, 28]","[46, 36, 68, 52, 15, 16, 59, 84, 11, 81, 23, 66, 53]"
causal-gen-026,26,relation_statements,127,6,3,easy_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,5.5,10.3125,-6.75,6.9375,1.4375,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[46, 36, 68, 52, 15, 16, 59, 84, 11, 81, 23, 66, 53]","[46, 36, 68, 52, 15, 16, 59, 84, 11, 81, 23, 66, 53]"
causal-gen-026,26,relation_statements,127,6,3,easy_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,5.5,10.3125,-6.75,5.5,0.0,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]",[85],"[46, 36, 68, 52, 15, 16, 59, 84, 11, 81, 23, 66, 53]"
causal-gen-026,26,relation_statements,127,6,3,donor_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,5.5,10.3125,-6.75,-6.625,-12.125,True,False,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[46, 36, 68, 52, 15, 16, 59, 84, 11, 81, 23, 66, 53]"
causal-gen-026,26,relation_statements,127,6,3,donor_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,5.5,10.3125,-6.75,5.375,-0.125,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[46, 36, 68, 52, 15, 16, 59, 84, 11, 81, 23, 66, 53]","[46, 36, 68, 52, 15, 16, 59, 84, 11, 81, 23, 66, 53]"
causal-gen-026,26,relation_statements,127,6,3,donor_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,5.5,10.3125,-6.75,5.5,0.0,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]",[85],"[46, 36, 68, 52, 15, 16, 59, 84, 11, 81, 23, 66, 53]"
causal-gen-027,27,relation_statements,128,7,3,easy_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,5.625,10.3125,-6.625,3.875,-1.75,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[34, 35, 36, 37, 38, 39, 40, 41, 24, 25, 26, 27, 28]","[3, 21, 75, 80, 76, 44, 65, 6, 83, 59, 56, 15, 32]"
causal-gen-027,27,relation_statements,128,7,3,easy_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,5.625,10.3125,-6.625,5.875,0.25,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[3, 21, 75, 80, 76, 44, 65, 6, 83, 59, 56, 15, 32]","[3, 21, 75, 80, 76, 44, 65, 6, 83, 59, 56, 15, 32]"
causal-gen-027,27,relation_statements,128,7,3,easy_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,5.625,10.3125,-6.625,5.625,0.0,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]",[85],"[3, 21, 75, 80, 76, 44, 65, 6, 83, 59, 56, 15, 32]"
causal-gen-027,27,relation_statements,128,7,3,donor_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,5.625,10.3125,-6.625,-6.25,-11.875,True,False,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[3, 21, 75, 80, 76, 44, 65, 6, 83, 59, 56, 15, 32]"
causal-gen-027,27,relation_statements,128,7,3,donor_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,5.625,10.3125,-6.625,5.75,0.125,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[3, 21, 75, 80, 76, 44, 65, 6, 83, 59, 56, 15, 32]","[3, 21, 75, 80, 76, 44, 65, 6, 83, 59, 56, 15, 32]"
causal-gen-027,27,relation_statements,128,7,3,donor_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,5.625,10.3125,-6.625,5.625,0.0,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]",[85],"[3, 21, 75, 80, 76, 44, 65, 6, 83, 59, 56, 15, 32]"
causal-gen-028,28,relation_statements,129,8,3,easy_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,6.25,10.3125,-8.1875,6.8125,0.5625,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[34, 35, 36, 37, 38, 39, 40, 41, 24, 25, 26, 27, 28]","[57, 7, 3, 1, 80, 18, 68, 61, 52, 71, 14, 75, 49]"
causal-gen-028,28,relation_statements,129,8,3,easy_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,6.25,10.3125,-8.1875,6.25,0.0,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[57, 7, 3, 1, 80, 18, 68, 61, 52, 71, 14, 75, 49]","[57, 7, 3, 1, 80, 18, 68, 61, 52, 71, 14, 75, 49]"
causal-gen-028,28,relation_statements,129,8,3,easy_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,6.25,10.3125,-8.1875,6.25,0.0,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]",[85],"[57, 7, 3, 1, 80, 18, 68, 61, 52, 71, 14, 75, 49]"
causal-gen-028,28,relation_statements,129,8,3,donor_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,6.25,10.3125,-8.1875,-8.1875,-14.4375,True,False,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[57, 7, 3, 1, 80, 18, 68, 61, 52, 71, 14, 75, 49]"
causal-gen-028,28,relation_statements,129,8,3,donor_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,6.25,10.3125,-8.1875,6.25,0.0,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[57, 7, 3, 1, 80, 18, 68, 61, 52, 71, 14, 75, 49]","[57, 7, 3, 1, 80, 18, 68, 61, 52, 71, 14, 75, 49]"
causal-gen-028,28,relation_statements,129,8,3,donor_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,6.25,10.3125,-8.1875,6.25,0.0,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]",[85],"[57, 7, 3, 1, 80, 18, 68, 61, 52, 71, 14, 75, 49]"
causal-gen-029,29,relation_statements,130,9,3,easy_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,4.375,10.4375,-9.0,7.375,3.0,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[34, 35, 36, 37, 38, 39, 40, 41, 24, 25, 26, 27, 28]","[5, 18, 81, 70, 2, 59, 11, 64, 73, 44, 62, 72, 17]"
causal-gen-029,29,relation_statements,130,9,3,easy_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,4.375,10.4375,-9.0,4.25,-0.125,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[5, 18, 81, 70, 2, 59, 11, 64, 73, 44, 62, 72, 17]","[5, 18, 81, 70, 2, 59, 11, 64, 73, 44, 62, 72, 17]"
causal-gen-029,29,relation_statements,130,9,3,easy_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,4.375,10.4375,-9.0,4.375,0.0,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]",[85],"[5, 18, 81, 70, 2, 59, 11, 64, 73, 44, 62, 72, 17]"
causal-gen-029,29,relation_statements,130,9,3,donor_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,4.375,10.4375,-9.0,-9.125,-13.5,True,False,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[5, 18, 81, 70, 2, 59, 11, 64, 73, 44, 62, 72, 17]"
causal-gen-029,29,relation_statements,130,9,3,donor_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,4.375,10.4375,-9.0,4.25,-0.125,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]","[5, 18, 81, 70, 2, 59, 11, 64, 73, 44, 62, 72, 17]","[5, 18, 81, 70, 2, 59, 11, 64, 73, 44, 62, 72, 17]"
causal-gen-029,29,relation_statements,130,9,3,donor_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,86,13,4.375,10.4375,-9.0,4.5,0.125,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41]",[85],"[5, 18, 81, 70, 2, 59, 11, 64, 73, 44, 62, 72, 17]"
causal-gen-030,30,relation_statements,131,0,4,easy_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,87,14,8.25,10.125,-3.375,9.3125,1.0625,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 39, 40, 41, 42]","[34, 35, 36, 37, 38, 39, 40, 41, 42, 24, 25, 26, 27, 28]","[68, 49, 2, 52, 45, 51, 53, 43, 11, 67, 50, 84, 4, 18]"
causal-gen-030,30,relation_statements,131,0,4,easy_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,87,14,8.25,10.125,-3.375,8.25,0.0,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 39, 40, 41, 42]","[68, 49, 2, 52, 45, 51, 53, 43, 11, 67, 50, 84, 4, 18]","[68, 49, 2, 52, 45, 51, 53, 43, 11, 67, 50, 84, 4, 18]"
causal-gen-030,30,relation_statements,131,0,4,easy_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,87,14,8.25,10.125,-3.375,8.25,0.0,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 39, 40, 41, 42]",[86],"[68, 49, 2, 52, 45, 51, 53, 43, 11, 67, 50, 84, 4, 18]"
causal-gen-030,30,relation_statements,131,0,4,donor_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,87,14,8.25,10.125,-3.375,-2.25,-10.5,True,False,"[24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 39, 40, 41, 42]","[24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 39, 40, 41, 42]","[68, 49, 2, 52, 45, 51, 53, 43, 11, 67, 50, 84, 4, 18]"
causal-gen-030,30,relation_statements,131,0,4,donor_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,87,14,8.25,10.125,-3.375,7.9375,-0.3125,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 39, 40, 41, 42]","[68, 49, 2, 52, 45, 51, 53, 43, 11, 67, 50, 84, 4, 18]","[68, 49, 2, 52, 45, 51, 53, 43, 11, 67, 50, 84, 4, 18]"
causal-gen-030,30,relation_statements,131,0,4,donor_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,87,14,8.25,10.125,-3.375,8.25,0.0,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 39, 40, 41, 42]",[86],"[68, 49, 2, 52, 45, 51, 53, 43, 11, 67, 50, 84, 4, 18]"
causal-gen-031,31,relation_statements,132,1,4,easy_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,87,14,5.625,10.3125,-6.0,7.125,1.5,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 39, 40, 41, 42]","[34, 35, 36, 37, 38, 39, 40, 41, 42, 24, 25, 26, 27, 28]","[43, 7, 12, 59, 82, 14, 44, 45, 21, 65, 15, 9, 54, 46]"
causal-gen-031,31,relation_statements,132,1,4,easy_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,87,14,5.625,10.3125,-6.0,6.25,0.625,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 39, 40, 41, 42]","[43, 7, 12, 59, 82, 14, 44, 45, 21, 65, 15, 9, 54, 46]","[43, 7, 12, 59, 82, 14, 44, 45, 21, 65, 15, 9, 54, 46]"
causal-gen-031,31,relation_statements,132,1,4,easy_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,87,14,5.625,10.3125,-6.0,5.5,-0.125,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 39, 40, 41, 42]",[86],"[43, 7, 12, 59, 82, 14, 44, 45, 21, 65, 15, 9, 54, 46]"
causal-gen-031,31,relation_statements,132,1,4,donor_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,87,14,5.625,10.3125,-6.0,-6.0,-11.625,True,False,"[24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 39, 40, 41, 42]","[24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 39, 40, 41, 42]","[43, 7, 12, 59, 82, 14, 44, 45, 21, 65, 15, 9, 54, 46]"
causal-gen-031,31,relation_statements,132,1,4,donor_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,87,14,5.625,10.3125,-6.0,5.875,0.25,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 39, 40, 41, 42]","[43, 7, 12, 59, 82, 14, 44, 45, 21, 65, 15, 9, 54, 46]","[43, 7, 12, 59, 82, 14, 44, 45, 21, 65, 15, 9, 54, 46]"
causal-gen-031,31,relation_statements,132,1,4,donor_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,87,14,5.625,10.3125,-6.0,5.5,-0.125,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 39, 40, 41, 42]",[86],"[43, 7, 12, 59, 82, 14, 44, 45, 21, 65, 15, 9, 54, 46]"
causal-gen-032,32,relation_statements,133,2,4,easy_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,87,14,7.125,10.125,-6.375,6.8125,-0.3125,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 39, 40, 41, 42]","[34, 35, 36, 37, 38, 39, 40, 41, 42, 24, 25, 26, 27, 28]","[63, 49, 51, 22, 74, 13, 17, 57, 81, 20, 35, 36, 14, 9]"
causal-gen-032,32,relation_statements,133,2,4,easy_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,87,14,7.125,10.125,-6.375,5.75,-1.375,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 39, 40, 41, 42]","[63, 49, 51, 22, 74, 13, 17, 57, 81, 20, 35, 36, 14, 9]","[63, 49, 51, 22, 74, 13, 17, 57, 81, 20, 35, 36, 14, 9]"
causal-gen-032,32,relation_statements,133,2,4,easy_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,87,14,7.125,10.125,-6.375,7.125,0.0,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 39, 40, 41, 42]",[86],"[63, 49, 51, 22, 74, 13, 17, 57, 81, 20, 35, 36, 14, 9]"
causal-gen-032,32,relation_statements,133,2,4,donor_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,87,14,7.125,10.125,-6.375,-6.375,-13.5,True,False,"[24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 39, 40, 41, 42]","[24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 39, 40, 41, 42]","[63, 49, 51, 22, 74, 13, 17, 57, 81, 20, 35, 36, 14, 9]"
causal-gen-032,32,relation_statements,133,2,4,donor_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,87,14,7.125,10.125,-6.375,7.125,0.0,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 39, 40, 41, 42]","[63, 49, 51, 22, 74, 13, 17, 57, 81, 20, 35, 36, 14, 9]","[63, 49, 51, 22, 74, 13, 17, 57, 81, 20, 35, 36, 14, 9]"
causal-gen-032,32,relation_statements,133,2,4,donor_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,87,14,7.125,10.125,-6.375,7.0,-0.125,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 39, 40, 41, 42]",[86],"[63, 49, 51, 22, 74, 13, 17, 57, 81, 20, 35, 36, 14, 9]"
causal-gen-033,33,relation_statements,134,3,4,easy_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,87,14,6.25,10.1875,-6.5,5.375,-0.875,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 39, 40, 41, 42]","[34, 35, 36, 37, 38, 39, 40, 41, 42, 24, 25, 26, 27, 28]","[75, 85, 71, 78, 15, 55, 62, 12, 54, 80, 34, 3, 50, 83]"
causal-gen-033,33,relation_statements,134,3,4,easy_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,87,14,6.25,10.1875,-6.5,6.5625,0.3125,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 39, 40, 41, 42]","[75, 85, 71, 78, 15, 55, 62, 12, 54, 80, 34, 3, 50, 83]","[75, 85, 71, 78, 15, 55, 62, 12, 54, 80, 34, 3, 50, 83]"
causal-gen-033,33,relation_statements,134,3,4,easy_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,87,14,6.25,10.1875,-6.5,6.3125,0.0625,True,True,"[24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 39, 40, 41, 42]",[86],"[75, 85, 71, 78, 15, 55, 62, 12, 54, 80, 34, 3, 50, 83]"
causal-gen-033,33,relation_statements,134,3,4,donor_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,87,14,6.25,10.1875,-6.5,-6.625,-12.875,True,False,"[24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 39, 40, 41, 42]","[24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 39, 40, 41, 42]","[75, 85, 71, 78, 15, 55, 62, 12, 54, 80, 34, 3, 50, 83]"
